,EVENT_ID,GAME_ID,PITCH_SEQ_TX,PIT_ID,INN_CT,RBI_CT,PA_BALL_CT,BAT_DEST_ID,EVENT_OUTS_CT,HOME_SCORE_CT,AWAY_SCORE_CT,BAT_HOME_ID,PIT_COUNT,SCORE_DIFF,TEAM_WINS
25064,63,MIN201307040,BC1BX,pheld001,7,1,2,1,0,1,9,1,108,8,True
25065,40,MIN201307190,BS1BBB,pelfm001,6,0,4,1,0,0,2,0,108,-2,False
25066,48,MIN201307190,2BFFX,kazms001,6,0,1,0,1,2,2,1,102,0,False
25067,42,MIN201307200,X,corrk001,6,0,0,0,1,0,2,0,92,-2,True
25068,37,MIN201307200,BBFSBC,klubc001,5,0,3,0,1,0,0,1,87,0,False
25069,38,MIN201307210,SX,diams001,5,3,0,3,0,0,3,0,89,-3,False
25070,56,MIN201307210,FBBBFX,mastj001,7,0,3,0,1,1,6,1,91,5,True
25071,32,MIN201307300,BBX,pelfm001,4,0,2,1,1,1,4,0,90,-3,False
25072,56,MIN201307300,CCFBBX,sante001,7,0,2,0,1,2,4,1,107,2,True
25073,47,MIN201307310,BBBCF>F>F>S,corrk001,6,0,3,0,1,1,2,0,88,-1,False
25074,54,MIN201307310,CST,guthj001,6,0,0,0,1,2,2,1,109,0,True
25075,52,MIN201308010,S1FX,diams001,6,0,0,1,0,2,5,0,89,-3,False
25076,61,MIN201308010,C11CX,shiej002,6,0,0,0,1,2,7,1,117,5,True
25077,46,MIN201308020,BCFFBX,dedus001,6,0,2,0,1,1,2,0,108,-1,False
25078,58,MIN201308020,X,cosaj001,7,0,0,0,1,1,2,1,98,1,False
25079,32,MIN201308030,C1FBB>B.>FFS,gibsk002,3,0,3,0,1,3,4,0,80,-1,False
25080,56,MIN201308030,BCFBFFX,bedae001,6,0,2,0,1,3,4,1,97,1,False
25081,42,MIN201308040,FBBF*B>X,pelfm001,5,0,3,0,1,2,2,0,99,0,False
25082,63,MIN201308040,SBCBBS,peacb001,7,0,3,0,1,3,2,1,116,-1,False
25083,31,MIN201308120,CBX,salad001,4,0,1,1,1,3,0,1,68,-3,False
25084,47,MIN201308130,SFBC,dedus001,6,0,1,0,1,1,5,0,78,-4,False
25085,52,MIN201308130,CBTS,mcalz001,6,0,1,0,1,2,5,1,101,3,True
25086,50,MIN201308140,BBBB,gibsk002,6,0,4,1,0,4,3,0,87,1,False
25087,44,MIN201308140,CFS,carrc003,5,0,0,0,1,4,2,1,68,-2,False
25088,51,MIN201308150,BFBX,pelfm001,7,0,2,0,1,2,3,0,85,-1,False
25089,48,MIN201308150,*BX,riena001,6,0,1,0,1,2,3,1,91,1,False
25090,60,MIN201308160,X,corrk001,8,0,0,1,0,2,4,0,98,-2,False
25091,55,MIN201308160,CBBX,quinj001,7,1,2,1,0,1,4,1,110,3,True
25092,52,MIN201308170,BCBFX,albea001,7,0,2,0,1,3,5,0,92,-2,False
25093,56,MIN201308170,CX,salec001,7,0,0,0,1,3,5,1,111,2,True
25094,45,MIN201308180,CX,dedus001,5,1,0,0,1,2,4,0,94,-2,False
25095,58,MIN201308180,CCX,santh001,6,0,0,0,1,2,5,1,114,3,True
25096,31,MIN201308190,BX,gibsk002,4,1,1,1,0,0,3,0,70,-3,False
25097,67,MIN201308190,CFS,gee-d001,8,0,0,0,1,1,5,1,96,4,True
25098,52,MIN201308270,BCC*BFFBFFFX,corrk001,7,0,3,0,1,0,0,0,107,0,False
25099,71,MIN201308270,*BCBX,shiej002,8,1,2,2,0,0,5,1,120,5,True
25100,52,MIN201308280,11SF1P1>FF1FFX,albea001,7,0,1,0,2,0,3,0,94,-3,False
25101,55,MIN201308280,BSSX,duffd001,7,0,1,1,0,0,3,1,103,3,True
25102,24,MIN201308290,CX,dedus001,3,0,0,0,1,0,3,0,76,-3,False
25103,47,MIN201308290,X,chenb001,6,0,0,0,1,1,3,1,92,2,True
25104,46,MIN201309060,CFFBFFFBBFS,pelfm001,6,0,3,0,1,1,6,0,95,-5,False
25105,57,MIN201309060,CFFX,dickr001,7,0,0,0,1,3,6,1,97,3,True
25106,45,MIN201309070,FX,corrk001,6,0,0,0,1,1,5,0,93,-4,False
25107,49,MIN201309070,BBBCF>B,happj001,6,0,4,1,0,1,5,1,81,4,True
25108,47,MIN201309080,FBX,albea001,7,0,1,0,1,0,0,0,94,0,False
25109,59,MIN201309080,BBBCST,rogee002,8,0,3,0,1,0,2,1,87,2,True
25110,43,MIN201309090,X,hernp001,5,1,0,2,0,1,2,0,88,-1,False
25111,59,MIN201309090,FFX,weavj003,6,0,0,0,1,3,3,1,92,0,False
25112,46,MIN201309100,CSX,hendl001,6,1,0,1,0,1,2,0,98,-1,False
25113,53,MIN201309100,CCFX,parkj001,6,0,0,0,2,2,3,1,97,1,False
25114,32,MIN201309110,BBFBX,pelfm001,4,1,3,1,0,1,4,0,73,-3,False
25115,58,MIN201309110,.CFX,grays001,5,0,0,0,1,2,16,1,88,14,True
25116,36,MIN201309120,FFBBBFFX,diams001,5,0,3,1,0,0,5,0,89,-5,False
25117,56,MIN201309120,X,grifa002,7,0,0,0,1,1,6,1,96,5,True
25118,51,MIN201309130,BFFX,corrk001,7,0,1,1,0,0,3,0,96,-3,False
25119,48,MIN201309130,CBBBCS,archc001,6,0,3,0,1,0,2,1,84,2,True
25120,33,MIN201309140,BCBFFFX,albea001,4,0,2,0,1,0,4,0,66,-4,False
25121,27,MIN201309140,CSX,moorm003,3,0,0,0,1,0,2,1,59,2,False
25122,38,MIN201309150,*BBFX,hernp001,5,0,2,0,1,0,3,0,88,-3,False
25123,56,MIN201309150,BBBB,pricd001,7,0,4,1,0,0,3,1,98,3,False
25124,51,MIN201309230,CBBX,pelfm001,6,0,2,0,1,0,1,0,103,-1,False
25125,55,MIN201309230,SBBCS,verlj001,6,0,2,0,1,0,1,1,102,1,False
25126,52,MIN201309240,BBCX,diams001,7,0,2,1,0,1,4,0,98,-3,False
25127,60,MIN201309240,BBCBS1>X,fistd001,7,0,3,1,0,2,4,1,103,2,True
25128,53,MIN201309250,CBX,corrk001,7,0,1,0,1,0,1,0,108,-1,False
25129,57,MIN201309250,BFFBBX,schem001,7,0,3,0,1,0,1,1,124,1,True
25130,49,MIN201309260,B*BCCBB,albea001,6,0,4,1,0,0,3,0,96,-3,False
25131,43,MIN201309260,C1BX,mcalz001,5,0,1,1,0,0,3,1,65,3,False
25132,15,MIN201309270,CBX,hernp001,2,0,1,1,0,0,5,0,40,-5,False
25133,57,MIN201309270,FSBBX,klubc001,6,0,2,1,0,3,9,1,86,6,True
25134,40,MIN201309280,1SX,devrc001,5,0,0,0,1,1,5,0,89,-4,False
25135,52,MIN201309280,CBBCBS,kazms001,6,0,3,0,1,1,5,1,98,4,True
25136,45,MIN201309290,SX,diams001,6,0,0,0,1,0,4,0,91,-4,False
25137,61,MIN201309290,X,jimeu001,7,1,0,1,0,0,5,1,107,5,True
25138,52,NYA201004130,C*BBBX,petta001,6,0,3,0,2,3,0,0,95,3,True
25139,56,NYA201004130,CBB1BC>B,sante001,6,0,4,1,0,3,0,1,113,-3,False
25140,44,NYA201004140,SBS*B*BX,vazqj001,6,1,3,2,0,1,2,0,101,-1,False
25141,63,NYA201004140,BFF*BC,pinej001,7,0,2,0,1,1,5,1,102,4,True
25142,51,NYA201004150,SB*BFB>B,hughp001,6,0,4,1,0,6,1,0,107,5,True
25143,45,NYA201004150,CB*BBX,kazms001,5,2,3,4,0,4,1,1,82,-3,False
25144,63,NYA201004170,CBF*BX,burna001,7,0,2,0,2,7,0,0,111,7,True
25145,29,NYA201004170,CSB*BBX,felds001,3,0,3,2,0,2,0,1,67,-2,False
25146,69,NYA201004180,CBX,petta001,8,0,1,0,1,5,2,0,104,3,True
25147,41,NYA201004180,BBBB,hardr001,4,0,4,1,0,4,2,1,93,-2,False
25148,50,NYA201004300,BBBCCX,petta001,6,0,3,0,1,4,4,0,95,0,False
25149,53,NYA201004300,BBCX,garcf002,6,0,2,0,1,4,4,1,93,0,False
25150,34,NYA201005010,11CSX,vazqj001,4,0,0,1,0,1,5,0,84,-4,False
25151,52,NYA201005010,B1FBBX,dankj001,5,0,3,0,1,2,5,1,113,3,False
25152,60,NYA201005020,CX,hughp001,7,0,0,0,1,7,0,0,101,7,True
25153,47,NYA201005020,CBBX,buehm001,5,0,2,0,1,5,0,1,89,-5,False
25154,61,NYA201005030,CX,sabac001,8,0,0,0,1,4,1,0,107,3,True
25155,58,NYA201005030,CBBX,guthj001,7,0,2,0,1,4,1,1,112,-3,False
25156,62,NYA201005040,BBFBB,burna001,8,0,4,1,0,3,1,0,102,2,True
25157,51,NYA201005040,CFX,matub001,6,0,0,0,1,3,1,1,97,-2,False
25158,45,NYA201005050,FB*BBX,petta001,5,0,3,0,2,6,1,0,72,5,True
25159,39,NYA201005050,BBCBS>B,hernd002,4,0,4,1,0,4,1,1,87,-3,False
25160,56,NYA201005140,B11FBF1*B>X,burna001,7,0,3,0,1,3,2,0,94,1,False
25161,62,NYA201005140,CX,bakes002,7,0,0,2,0,3,4,1,98,1,False
25162,52,NYA201005150,.BFSC,petta001,7,0,1,0,1,3,0,0,91,3,True
25163,51,NYA201005150,1C111.C*B*BX,lirif001,6,0,2,0,1,3,0,1,99,-3,False
25164,43,NYA201005160,BBCBX,mitrs001,6,0,3,1,0,3,1,0,74,2,False
25165,58,NYA201005160,X,blacn001,7,0,0,0,1,3,1,1,103,-2,True
25166,45,NYA201005170,CBX,hughp001,5,0,1,0,1,6,5,0,104,1,False
25167,49,NYA201005170,BX,matsd001,5,1,1,3,0,6,5,1,104,-1,False
25168,57,NYA201005180,X,sabac001,7,0,0,0,1,5,1,0,111,4,False
25169,43,NYA201005180,BBSBF>X,beckj002,5,2,3,2,0,3,0,1,95,-3,False
25170,69,NYA201005190,SX,burna001,7,0,0,0,1,2,6,0,130,-4,False
25171,62,NYA201005190,SSBFX,daviw001,6,0,1,1,0,2,6,1,103,4,True
25172,47,NYA201005200,SX,petta001,6,1,0,4,0,4,6,0,103,-2,False
25173,65,NYA201005200,BSX,shiej002,8,0,1,1,0,4,8,1,105,4,True
25174,55,NYA201005280,FFBBB>X,hughp001,7,0,3,0,1,4,2,0,103,2,True
25175,50,NYA201005280,FBFX,carmf001,6,0,1,1,1,4,1,1,106,-3,False
25176,61,NYA201005290,CFFC,sabac001,6,0,0,0,1,10,5,0,110,5,False
25177,23,NYA201005290,X,huffd001,3,1,0,2,0,1,0,1,49,-1,False
25178,65,NYA201005300,BFSBC,burna001,8,0,2,0,1,5,3,0,116,2,True
25179,59,NYA201005300,SF>B.X,mastj001,7,2,1,1,0,0,3,1,102,3,False
25180,52,NYA201005310,BSX,petta001,7,0,1,0,1,2,1,0,87,1,True
25181,55,NYA201005310,B>F1>B.FBX,talbm001,7,0,3,1,0,2,1,1,96,-1,False
25182,52,NYA201006010,X,vazqj001,7,0,0,1,1,1,1,0,102,0,True
25183,56,NYA201006010,CX,matub001,7,0,0,0,1,1,1,1,106,0,False
25184,58,NYA201006020,X,hughp001,7,0,0,0,1,6,1,0,100,5,True
25185,29,NYA201006020,CBH,bergb002,3,1,2,1,0,4,0,1,66,-4,False
25186,61,NYA201006030,X,sabac001,7,0,0,1,1,6,3,0,93,3,True
25187,53,NYA201006030,BBCFBX,millk004,6,0,3,1,0,6,1,1,118,-5,False
25188,57,NYA201006110,X,petta001,8,0,0,0,1,4,2,0,97,2,True
25189,54,NYA201006110,X,myerb001,7,0,0,0,1,4,2,1,116,-2,False
25190,58,NYA201006120,BFFBFC,vazqj001,7,0,2,0,1,9,3,0,89,6,True
25191,50,NYA201006120,BBFBB,rodrw002,6,0,4,1,0,6,3,1,97,-3,False
25192,58,NYA201006130,CX,hughp001,6,2,0,4,0,7,3,0,111,4,True
25193,44,NYA201006130,C1BX,moehb001,5,0,1,0,1,3,1,1,96,-2,False
25194,61,NYA201006150,BFBFX,sabac001,7,0,2,0,1,6,3,0,111,3,True
25195,58,NYA201006150,CBFFX,hallr001,6,0,1,0,1,6,3,1,95,-3,False
25196,34,NYA201006160,BFBCX,burna001,4,0,2,1,0,1,6,0,88,-5,False
25197,67,NYA201006160,BCBBX,moyej001,8,0,3,0,1,2,6,1,102,4,True
25198,55,NYA201006170,BFFS,petta001,7,0,1,0,1,1,3,0,104,-2,False
25199,58,NYA201006170,BBBCX,kendk001,7,0,3,0,1,1,3,1,105,2,True
25200,52,NYA201006180,X,vazqj001,7,0,0,1,1,0,1,0,113,-1,False
25201,48,NYA201006180,SX,takah001,6,0,0,0,1,0,1,1,101,1,True
25202,55,NYA201006190,X,hughp001,7,0,0,0,1,5,3,0,105,2,True
25203,58,NYA201006190,X,pelfm001,7,0,0,0,1,5,3,1,105,-2,False
25204,59,NYA201006200,CSX,sabac001,8,0,0,0,1,4,0,0,101,4,True
25205,49,NYA201006200,CSX,santj003,6,0,0,0,1,4,0,1,111,-4,False
25206,46,NYA201006290,X,hughp001,6,2,0,2,0,1,5,0,99,-4,False
25207,48,NYA201006300,BCFBFFBFX,vazqj001,6,0,3,0,1,0,3,0,104,-3,False
25208,60,NYA201007010,BCBB.X,sabac001,8,2,3,0,1,2,0,0,117,2,True
25209,47,NYA201007010,CX,rowlr002,6,0,0,0,1,2,0,1,107,-2,False
25210,59,NYA201007020,X,burna001,7,0,0,1,0,1,0,0,110,1,False
25211,56,NYA201007020,BBCBX,cecib001,6,0,3,0,1,1,0,1,95,-1,False
25212,54,NYA201007030,CX,petta001,6,0,0,1,1,11,3,0,95,8,True
25213,31,NYA201007030,SBF*BB>X,romer002,3,4,3,4,0,4,2,1,71,-2,False
25214,51,NYA201007040,BFBSB>X,hughp001,6,0,3,0,1,3,5,0,102,-2,False
25215,56,NYA201007040,BFSFS,morrb001,6,0,1,0,1,5,5,1,113,0,False
25216,58,NYA201007160,BBX,sabac001,7,0,2,0,1,3,4,0,110,-1,False
25217,52,NYA201007160,BFCC,shiej002,6,0,1,0,1,3,3,1,92,0,False
25218,26,NYA201007170,B1FB.BX,burna001,3,1,3,1,0,2,3,0,42,-1,False
25219,71,NYA201007170,*BBBC1X,niemj001,7,0,3,0,1,4,9,1,107,5,True
25220,25,NYA201007180,1CCF1FFX,petta001,3,0,0,1,0,2,3,0,54,-1,False
25221,56,NYA201007180,F*BCX,pricd001,5,0,1,0,1,7,3,1,97,-4,False
25222,44,NYA201007200,FBBX,hughp001,6,2,2,4,0,2,4,0,97,-2,False
25223,52,NYA201007200,.FX,osuls001,6,0,0,0,1,2,6,1,83,4,True
25224,53,NYA201007210,CX,vazqj001,6,2,0,4,0,6,3,0,83,3,True
25225,62,NYA201007210,X,pinej001,6,0,0,0,1,6,5,1,106,-1,False
25226,65,NYA201007220,BBBCB,sabac001,7,0,4,1,0,5,4,0,118,1,True
25227,62,NYA201007220,CFS,chenb001,6,0,0,0,1,5,4,1,102,-1,False
25228,41,NYA201007230,SX,burna001,5,0,0,0,1,4,0,0,58,4,True
25229,43,NYA201007230,BCBFC,bannb001,5,0,2,0,1,4,0,1,81,-4,False
25230,41,NYA201007240,BX,mitrs001,5,1,1,4,0,2,6,0,74,-4,False
25231,55,NYA201007240,FCBBBB,davik002,6,0,4,1,0,4,7,1,78,3,True
25232,45,NYA201007250,CFFBBFC,hughp001,6,0,2,0,1,5,3,0,91,2,True
25233,44,NYA201007250,BBCFF>F>B.>X,osuls001,5,0,3,0,1,5,3,1,89,-2,False
25234,43,NYA201008020,BFB.BSFFFX,burna001,5,1,3,2,0,2,6,0,93,-4,False
25235,57,NYA201008020,FBSF*BB.X,morrb001,6,1,3,1,0,4,8,1,98,4,True
25236,57,NYA201008030,FFX,mosed001,8,0,0,0,1,2,5,0,83,-3,False
25237,46,NYA201008040,SBX,hughp001,6,0,1,0,1,5,1,0,96,4,True
25238,52,NYA201008040,CC*BBBC,marcs001,6,0,3,0,1,5,1,1,95,-4,False
25239,50,NYA201008060,FBFBBB,vazqj001,6,0,4,1,0,3,6,0,103,-3,False
25240,69,NYA201008060,X,buchc001,8,0,0,2,0,3,6,1,96,3,True
25241,65,NYA201008070,CCS,sabac001,8,0,0,0,1,5,2,0,98,3,True
25242,56,NYA201008070,*BX,lackj001,6,0,1,0,1,5,2,1,120,-3,False
25243,61,NYA201008080,CCBBFX,mosed001,7,0,2,1,0,7,1,0,81,6,True
25244,49,NYA201008080,CBX,beckj002,5,2,1,2,0,5,1,1,105,-4,False
25245,47,NYA201008090,BCBBFFX,hughp001,6,0,3,0,1,0,2,0,114,-2,False
25246,61,NYA201008090,FTBS,lestj001,7,0,1,0,1,0,2,1,95,2,True
25247,31,NYA201008160,FF*B*B1FX,vazqj001,4,0,2,0,1,0,2,0,100,-2,False
25248,53,NYA201008160,BCCS,schem001,6,0,1,0,1,0,2,1,111,2,True
25249,62,NYA201008170,S*BFS,sabac001,7,0,1,0,1,4,2,0,112,2,True
25250,47,NYA201008170,FBCC,verlj001,5,0,1,0,1,3,1,1,116,-2,False
25251,44,NYA201008180,BBBCX,mosed001,5,0,3,0,1,6,4,0,84,2,True
25252,48,NYA201008180,CX,bondj001,5,0,0,0,1,7,4,1,97,-3,False
25253,42,NYA201008190,CX,hughp001,6,0,0,0,1,2,2,0,82,0,True
25254,46,NYA201008190,BBBX,porcr001,6,1,3,1,0,3,2,1,90,-1,False
25255,59,NYA201008200,CBSBX,burna001,7,0,2,0,1,0,6,0,122,-6,False
25256,71,NYA201008200,BFFBS,hernf002,8,0,2,0,1,0,6,1,113,6,True
25257,32,NYA201008210,FBX,vazqj001,4,0,1,1,0,4,4,0,62,0,False
25258,58,NYA201008210,F1BX,vargj001,7,1,1,1,0,4,4,1,98,0,False
25259,46,NYA201008220,CBX,sabac001,6,0,1,0,1,5,0,0,73,5,True
25260,42,NYA201008220,CX,frenl001,5,0,0,0,1,5,0,1,73,-5,False
25261,41,NYA201008300,FB1BBB,mosed001,5,0,4,1,0,6,4,0,74,2,False
25262,45,NYA201008300,BBX,cahit001,5,1,2,2,0,6,4,1,85,-2,False
25263,49,NYA201008310,FBBX,hughp001,5,0,2,0,1,9,2,0,96,7,True
25264,44,NYA201008310,BBBB,mazzv001,4,0,4,1,0,9,2,1,102,-7,False
25265,52,NYA201009010,BCSS,burna001,6,0,1,0,1,4,3,0,89,1,True
25266,56,NYA201009010,1SBX,andeb004,6,0,1,1,1,4,3,1,103,-1,False
25267,62,NYA201009020,BFX,sabac001,8,0,1,1,1,4,0,0,92,4,True
25268,41,NYA201009020,CBCBH,bradd002,6,0,3,1,0,1,0,1,74,-1,False
25269,45,NYA201009030,B>S.BBB,novai001,5,0,4,1,0,5,3,0,73,2,False
25270,32,NYA201009030,CFS,morrb001,3,0,0,0,1,5,1,1,68,-4,False
25271,46,NYA201009040,BBCBX,vazqj001,5,0,3,1,0,5,3,0,83,2,False
25272,42,NYA201009040,BBCSX,rzepm001,4,0,2,0,1,5,3,1,74,-2,False
25273,48,NYA201009050,BCFBX,hughp001,6,0,2,0,1,1,6,0,95,-5,False
25274,62,NYA201009050,CBBX,cecib001,7,0,2,0,1,2,7,1,105,5,True
25275,55,NYA201009060,FB*BX,burna001,7,1,2,0,1,3,3,0,105,0,False
25276,51,NYA201009060,FC*BBFBX,matub001,6,0,3,0,1,3,3,1,100,0,True
25277,54,NYA201009070,CX,sabac001,7,1,0,1,0,2,5,0,111,-3,False
25278,59,NYA201009070,BX,arrij001,7,0,1,1,1,2,6,1,94,4,True
25279,48,NYA201009080,*BBBCF>F>X,novai001,6,0,3,0,1,1,2,0,87,-1,False
25280,56,NYA201009080,CBCC,bergb002,7,0,1,0,1,1,2,1,100,1,False
25281,47,NYA201009200,SFX,novai001,6,0,0,0,2,4,1,0,76,3,False
25282,55,NYA201009200,B*BX,garzm001,6,1,2,2,0,4,4,1,91,0,False
25283,55,NYA201009210,BCB>X,hughp001,7,0,2,0,1,5,2,0,108,3,True
25284,51,NYA201009210,IIII,shiej002,6,0,4,1,0,5,2,1,100,-3,False
25285,20,NYA201009220,1C1F*B>B.BFFX,burna001,3,0,3,0,1,0,1,0,47,-1,False
25286,22,NYA201009220,CBBBB,daviw001,3,0,4,1,0,0,1,1,26,1,False
25287,51,NYA201009230,FBBBCFB,sabac001,6,1,4,1,0,3,3,0,104,0,False
25288,61,NYA201009230,X,pricd001,6,0,0,0,1,3,8,1,106,5,True
25289,31,NYA201009240,X,petta001,4,0,0,1,0,1,7,0,74,-6,False
25290,64,NYA201009240,X,beckj002,7,2,0,4,0,3,10,1,94,7,True
25291,33,NYA201009250,TBBBB,novai001,5,0,4,1,0,0,3,0,76,-3,False
25292,61,NYA201009250,*BCBBFX,lestj001,7,0,3,0,1,0,6,1,98,6,True
25293,43,NYA201009260,1FB1CB1B>F>F>B,hughp001,7,0,4,1,0,0,1,0,97,-1,False
25294,60,NYA201009260,>P,matsd001,8,0,1,0,1,2,1,1,109,-1,False
25295,55,NYA201010090,CX,hughp001,7,0,0,0,1,5,0,0,97,5,True
25296,29,NYA201010090,FBCFBBFB,duenb001,4,0,4,1,0,4,0,1,50,-4,False
25297,48,NYA201010180,11BBX,petta001,7,0,2,0,1,0,2,0,107,-2,False
25298,57,NYA201010180,CCC,lee-c003,8,0,0,0,1,0,2,1,123,2,True
25299,52,NYA201010190,X,burna001,6,0,0,0,1,3,5,0,104,-2,False
25300,34,NYA201010190,CBFBF*BX,huntt002,4,0,3,1,0,2,2,1,65,0,False
25301,54,NYA201010200,SBFFFBFC,sabac001,6,0,2,0,1,6,2,0,113,4,True
25302,48,NYA201010200,X,wilsc004,5,0,0,0,1,6,1,1,92,-5,False
25303,49,NYA201103310,BFBX,sabac001,6,0,2,0,1,3,3,0,102,0,False
25304,54,NYA201103310,*BCBBS>F>S,verlj001,6,0,3,0,1,3,3,1,111,0,False
25305,47,NYA201104020,CFFS,burna001,5,0,0,0,1,6,3,0,83,3,True
25306,50,NYA201104020,C*BBBB,pennb002,5,0,4,1,0,6,3,1,94,-3,False
25307,37,NYA201104030,BFBFB>X,hughp001,4,0,3,0,1,4,5,0,87,-1,False
25308,53,NYA201104030,CBX,schem001,5,0,1,0,1,6,7,1,93,1,True
25309,48,NYA201104040,FBBCBS,novai001,6,0,3,0,1,4,3,0,83,1,True
25310,52,NYA201104040,BBCBFS,bakes002,6,0,3,0,1,4,3,1,92,-1,False
25311,48,NYA201104050,BFBX,sabac001,7,0,2,0,1,4,0,0,100,4,False
25312,52,NYA201104050,*BX,duenb001,7,0,1,0,1,4,0,1,101,-4,False
25313,51,NYA201104070,CBFS,burna001,6,0,1,0,1,4,2,0,96,2,True
25314,48,NYA201104070,X,lirif001,5,0,0,0,1,4,2,1,100,-2,False
25315,62,NYA201104130,BCX,burna001,7,2,1,4,0,7,2,0,117,5,True
25316,26,NYA201104130,*BBX,tillc001,2,2,2,2,0,4,0,1,57,-4,False
25317,33,NYA201104140,CX,hughp001,5,1,0,2,0,0,3,0,70,-3,False
25318,50,NYA201104140,BBX,arrij001,6,0,2,0,1,3,5,1,87,2,False
25319,38,NYA201104150,X,novai001,5,1,0,1,0,1,3,0,91,-2,False
25320,66,NYA201104150,BFCFBX,harrm001,8,0,2,0,2,2,5,1,98,3,True
25321,43,NYA201104160,CSX,garcf002,6,0,0,0,1,3,0,0,81,3,True
25322,65,NYA201104160,CFBFBX,holld003,8,0,2,1,0,5,2,1,116,-3,False
25323,51,NYA201104170,CFFS,sabac001,7,0,0,0,1,5,4,0,113,1,False
25324,58,NYA201104170,BFFBX,ogana001,7,0,2,1,0,5,5,1,87,0,False
25325,53,NYA201104250,FX,burna001,8,0,0,0,1,0,1,0,106,-1,False
25326,50,NYA201104250,BCFFFX,humbp001,7,0,1,0,1,0,1,1,96,1,True
25327,48,NYA201104260,BBBB,novai001,7,0,4,1,0,2,1,0,89,1,False
25328,71,NYA201104260,.CCX,floyg001,9,0,0,1,0,2,3,1,99,1,True
25329,60,NYA201104270,BFBX,colob001,8,0,2,0,2,3,1,0,95,2,True
25330,57,NYA201104270,CFBX,buehm001,7,0,1,0,1,3,1,1,102,-2,False
25331,66,NYA201104280,X,sabac001,7,1,0,0,1,9,1,0,101,8,True
25332,42,NYA201104280,BBSX,jacke001,5,1,2,1,0,4,0,1,91,-4,False
25333,45,NYA201104290,FBS*B*B>X,garcf002,5,0,3,0,1,2,3,0,96,-1,False
25334,62,NYA201104290,BBCCX,romer002,6,0,2,0,1,2,5,1,104,3,True
25335,55,NYA201104300,CFBFF>C,burna001,6,0,1,0,2,5,4,0,82,1,True
25336,35,NYA201104300,BBCFBX,drabk001,3,1,3,1,0,4,2,1,77,-2,False
25337,56,NYA201105010,CBBBB,novai001,7,0,4,1,0,5,2,0,104,3,True
25338,61,NYA201105010,..BCCBBFB,litsj001,7,0,4,1,0,5,2,1,87,-3,False
25339,54,NYA201105100,*BBB1C1C>B,garcf002,7,0,4,1,0,3,1,0,82,2,True
25340,50,NYA201105100,BSBX,davik002,6,0,2,1,0,3,1,1,104,-2,False
25341,60,NYA201105110,CSBBX,burna001,7,0,2,0,1,2,1,0,110,1,False
25342,38,NYA201105110,CBSS,mazzv001,4,0,1,0,1,2,1,1,97,-1,False
25343,33,NYA201105120,X,novai001,4,1,0,1,0,0,7,0,76,-7,False
25344,71,NYA201105120,BX,osuls001,7,0,1,1,0,4,9,1,102,5,True
25345,52,NYA201105130,CSX,colob001,7,0,0,1,0,2,2,0,100,0,False
25346,61,NYA201105130,CBBSFX,buchc001,7,0,2,0,1,2,5,1,104,3,True
25347,57,NYA201105140,BX,sabac001,7,3,1,4,0,0,3,0,119,-3,False
25348,50,NYA201105140,SX,beckj002,6,0,0,0,1,0,2,1,107,2,True
25349,48,NYA201105150,BBBCX,garcf002,6,0,3,0,1,4,5,0,90,-1,False
25350,55,NYA201105150,*BBX,lestj001,6,0,2,0,1,4,5,1,106,1,True
25351,56,NYA201105200,FFX,garcf002,7,0,0,0,1,1,2,0,94,-1,False
25352,53,NYA201105200,BF*BFFFBS,dickr001,6,0,3,0,1,1,2,1,96,1,True
25353,53,NYA201105210,BBX,burna001,7,0,2,1,0,6,3,0,100,3,True
25354,49,NYA201105210,X,capuc001,6,1,0,4,0,5,3,1,78,-2,False
25355,55,NYA201105220,X,novai001,7,0,0,2,0,1,3,0,110,-2,False
25356,60,NYA201105220,X,pelfm001,7,2,0,1,0,1,3,1,100,2,False
25357,48,NYA201105230,FX,colob001,6,0,0,0,1,1,6,0,105,-5,False
25358,39,NYA201105230,BX,villc001,5,0,1,0,1,1,1,1,73,0,True
25359,59,NYA201105240,CF>F*BBBX,romer002,7,0,3,0,2,1,4,1,93,3,False
25360,61,NYA201105250,>B.X,garcf002,7,1,1,0,1,7,2,0,91,5,True
25361,29,NYA201105250,1>B.FX,reyej003,3,0,1,0,1,5,0,1,59,-5,False
25362,19,NYA201106070,IIII,garcf002,2,0,4,1,0,1,4,0,42,-3,False
25363,58,NYA201106070,BBFBX,lestj001,6,0,3,0,1,3,6,1,107,3,True
25364,53,NYA201106080,BBBCFB,burna001,6,0,4,1,0,4,7,0,102,-3,False
25365,60,NYA201106080,*BBBCSFFB,waket001,6,0,4,1,0,4,8,1,86,4,True
25366,58,NYA201106090,BX,sabac001,7,1,1,1,0,2,3,0,110,-1,False
25367,65,NYA201106090,CC>S,beckj002,7,0,0,0,1,2,7,1,102,5,True
25368,64,NYA201106100,CBFFS,novai001,7,0,1,0,1,7,2,0,95,5,True
25369,38,NYA201106100,B*BFBX,carmf001,4,0,3,0,1,6,0,1,88,-6,False
25370,49,NYA201106110,CBFFX,colob001,7,0,1,0,1,2,0,0,78,2,True
25371,45,NYA201106110,H,talbm001,6,0,1,1,0,2,0,1,89,-2,False
25372,63,NYA201106120,X,garcf002,7,0,0,1,0,6,1,0,112,5,True
